,tour_length,tour_length,runtime,runtime
,mean,std,mean,std
method,,,,
Heuristic,6.532960489953821,0.5651661533784401,0.295988663037618,0.07680420606160428
SA,25.354376095374786,1.7393852223009574,0.4558442195256551,0.11703291347910025
